close,datetime,symbol
32.09,2021-09-22 00:00:00,HYPE3
37.25,2021-09-22 00:00:00,ELET3
36.85,2021-09-22 00:00:00,ELET6
17.58,2021-09-22 00:00:00,RECV3
31.55,2021-09-22 00:00:00,SMTO3
64.32,2021-09-22 00:00:00,UNIP6
24.54,2021-09-22 00:00:00,CPFE3
38.28,2021-09-23 00:00:00,ELET3
18.22,2021-09-23 00:00:00,RECV3
32.06,2021-09-23 00:00:00,HYPE3
67.16,2021-09-23 00:00:00,UNIP6
31.75,2021-09-23 00:00:00,SMTO3
35.85,2021-09-23 00:00:00,RRRP3
24.57,2021-09-23 00:00:00,CPFE3
22.09,2021-09-23 00:00:00,LOGN3
37.05,2021-09-23 00:00:00,SLCE3
38.1,2021-09-23 00:00:00,ELET6
38.59,2021-09-24 00:00:00,ELET3
31.91,2021-09-24 00:00:00,HYPE3
32.45,2021-09-24 00:00:00,SMTO3
68,2021-09-24 00:00:00,UNIP6
35.94,2021-09-24 00:00:00,RRRP3
19.17,2021-09-24 00:00:00,RECV3
38.36,2021-09-24 00:00:00,ELET6
37,2021-09-24 00:00:00,SLCE3
22.21,2021-09-24 00:00:00,LOGN3
24.4,2021-09-24 00:00:00,CPFE3
68.38,2021-09-27 00:00:00,UNIP6
38.65,2021-09-27 00:00:00,ELET3
32.53,2021-09-27 00:00:00,SMTO3
22.43,2021-09-27 00:00:00,LOGN3
20.51,2021-09-27 00:00:00,RECV3
24.1,2021-09-27 00:00:00,CPFE3
38.33,2021-09-27 00:00:00,ELET6
36.7,2021-09-27 00:00:00,SLCE3
37.22,2021-09-27 00:00:00,RRRP3
31.56,2021-09-27 00:00:00,HYPE3
35.7,2021-09-28 00:00:00,SLCE3
37.71,2021-09-28 00:00:00,RRRP3
21.87,2021-09-28 00:00:00,LOGN3
37.91,2021-09-28 00:00:00,ELET6
20.13,2021-09-28 00:00:00,RECV3
31.79,2021-09-28 00:00:00,SMTO3
38.14,2021-09-28 00:00:00,ELET3
31.43,2021-09-28 00:00:00,HYPE3
23.99,2021-09-28 00:00:00,CPFE3
64.39,2021-09-28 00:00:00,UNIP6
24.13,2021-09-29 00:00:00,CPFE3
32.21,2021-09-29 00:00:00,SMTO3
40.03,2021-09-29 00:00:00,RRRP3
22.1,2021-09-29 00:00:00,LOGN3
31.66,2021-09-29 00:00:00,HYPE3
37.65,2021-09-29 00:00:00,ELET6
64.8,2021-09-29 00:00:00,UNIP6
37.71,2021-09-29 00:00:00,ELET3
19.98,2021-09-29 00:00:00,RECV3
37.03,2021-09-29 00:00:00,SLCE3
19.96,2021-09-30 00:00:00,RECV3
22,2021-09-30 00:00:00,LOGN3
37.25,2021-09-30 00:00:00,ELET6
33.77,2021-09-30 00:00:00,SMTO3
23.89,2021-09-30 00:00:00,CPFE3
42.6,2021-09-30 00:00:00,RRRP3
39.55,2021-09-30 00:00:00,SLCE3
64.22,2021-09-30 00:00:00,UNIP6
31.63,2021-09-30 00:00:00,HYPE3
37.8,2021-09-30 00:00:00,ELET3
22.04,2021-10-01 00:00:00,LOGN3
23.95,2021-10-01 00:00:00,CPFE3
42.57,2021-10-01 00:00:00,RRRP3
33.8,2021-10-01 00:00:00,SMTO3
64.73,2021-10-01 00:00:00,UNIP6
40,2021-10-01 00:00:00,SLCE3
31.64,2021-10-01 00:00:00,HYPE3
38.26,2021-10-01 00:00:00,ELET3
20.27,2021-10-01 00:00:00,RECV3
37.85,2021-10-01 00:00:00,ELET6
19.5,2021-10-04 00:00:00,RECV3
36.29,2021-10-04 00:00:00,ELET3
34.19,2021-10-04 00:00:00,SMTO3
63.68,2021-10-04 00:00:00,UNIP6
23.5,2021-10-04 00:00:00,CPFE3
35.98,2021-10-04 00:00:00,ELET6
22.05,2021-10-04 00:00:00,LOGN3
42.75,2021-10-04 00:00:00,RRRP3
29.87,2021-10-04 00:00:00,HYPE3
41.07,2021-10-04 00:00:00,SLCE3
19.62,2021-10-05 00:00:00,RECV3
63.62,2021-10-05 00:00:00,UNIP6
29.75,2021-10-05 00:00:00,HYPE3
34.5,2021-10-05 00:00:00,SMTO3
35.93,2021-10-05 00:00:00,ELET3
22.98,2021-10-05 00:00:00,CPFE3
42.9,2021-10-05 00:00:00,RRRP3
22.3,2021-10-05 00:00:00,LOGN3
35.87,2021-10-05 00:00:00,ELET6
39.53,2021-10-05 00:00:00,SLCE3
22.48,2021-10-06 00:00:00,CPFE3
35.72,2021-10-06 00:00:00,ELET3
18.79,2021-10-06 00:00:00,RECV3
29.34,2021-10-06 00:00:00,HYPE3
21.99,2021-10-06 00:00:00,LOGN3
42.01,2021-10-06 00:00:00,RRRP3
40.51,2021-10-06 00:00:00,SLCE3
35.4,2021-10-06 00:00:00,ELET6
34.18,2021-10-06 00:00:00,SMTO3
62.17,2021-10-06 00:00:00,UNIP6
18.18,2021-10-07 00:00:00,RECV3
22.55,2021-10-07 00:00:00,CPFE3
34.63,2021-10-07 00:00:00,SMTO3
21.84,2021-10-07 00:00:00,LOGN3
61.8,2021-10-07 00:00:00,UNIP6
40.66,2021-10-07 00:00:00,SLCE3
36.01,2021-10-07 00:00:00,ELET6
40.79,2021-10-07 00:00:00,RRRP3
28.77,2021-10-07 00:00:00,HYPE3
36.33,2021-10-07 00:00:00,ELET3
63.47,2021-10-08 00:00:00,UNIP6
40.58,2021-10-08 00:00:00,RRRP3
28.91,2021-10-08 00:00:00,HYPE3
41.18,2021-10-08 00:00:00,SLCE3
35.09,2021-10-08 00:00:00,SMTO3
18.12,2021-10-08 00:00:00,RECV3
22.5,2021-10-08 00:00:00,LOGN3
37.38,2021-10-08 00:00:00,ELET3
23.09,2021-10-08 00:00:00,CPFE3
36.98,2021-10-08 00:00:00,ELET6
41.03,2021-10-11 00:00:00,RRRP3
28.98,2021-10-11 00:00:00,HYPE3
62.64,2021-10-11 00:00:00,UNIP6
22.68,2021-10-11 00:00:00,LOGN3
42.72,2021-10-11 00:00:00,SLCE3
37.56,2021-10-11 00:00:00,ELET6
38.37,2021-10-11 00:00:00,ELET3
23.03,2021-10-11 00:00:00,CPFE3
35.34,2021-10-11 00:00:00,SMTO3
18.82,2021-10-11 00:00:00,RECV3
17.83,2021-10-13 00:00:00,RECV3
35.88,2021-10-13 00:00:00,SMTO3
22.55,2021-10-13 00:00:00,LOGN3
37.89,2021-10-13 00:00:00,ELET6
41.26,2021-10-13 00:00:00,RRRP3
38.44,2021-10-13 00:00:00,ELET3
23.64,2021-10-13 00:00:00,CPFE3
42.07,2021-10-13 00:00:00,SLCE3
66.73,2021-10-13 00:00:00,UNIP6
29.14,2021-10-13 00:00:00,HYPE3
65.45,2021-10-14 00:00:00,UNIP6
28.79,2021-10-14 00:00:00,HYPE3
36.55,2021-10-14 00:00:00,SMTO3
41.12,2021-10-14 00:00:00,RRRP3
23.31,2021-10-14 00:00:00,CPFE3
38.64,2021-10-14 00:00:00,ELET6
42.5,2021-10-14 00:00:00,SLCE3
22.7,2021-10-14 00:00:00,LOGN3
39.2,2021-10-14 00:00:00,ELET3
17.58,2021-10-14 00:00:00,RECV3
41.33,2021-10-15 00:00:00,RRRP3
17.2,2021-10-15 00:00:00,RECV3
38.13,2021-10-15 00:00:00,ELET6
23.13,2021-10-15 00:00:00,CPFE3
67.42,2021-10-15 00:00:00,UNIP6
29.51,2021-10-15 00:00:00,HYPE3
36.43,2021-10-15 00:00:00,SMTO3
41.98,2021-10-15 00:00:00,SLCE3
22.45,2021-10-15 00:00:00,LOGN3
38.54,2021-10-15 00:00:00,ELET3
42.29,2021-10-18 00:00:00,SLCE3
23.6,2021-10-18 00:00:00,CPFE3
69.83,2021-10-18 00:00:00,UNIP6
39.01,2021-10-18 00:00:00,ELET6
36.92,2021-10-18 00:00:00,SMTO3
39.86,2021-10-18 00:00:00,ELET3
30,2021-10-18 00:00:00,HYPE3
17.04,2021-10-18 00:00:00,RECV3
41.48,2021-10-18 00:00:00,RRRP3
22.45,2021-10-18 00:00:00,LOGN3
16.2,2021-10-19 00:00:00,RECV3
36.18,2021-10-19 00:00:00,SMTO3
41.67,2021-10-19 00:00:00,SLCE3
66.91,2021-10-19 00:00:00,UNIP6
21.95,2021-10-19 00:00:00,LOGN3
37.77,2021-10-19 00:00:00,ELET6
39.1,2021-10-19 00:00:00,RRRP3
23.12,2021-10-19 00:00:00,CPFE3
28.77,2021-10-19 00:00:00,HYPE3
38.43,2021-10-19 00:00:00,ELET3
23.26,2021-10-20 00:00:00,CPFE3
36.9,2021-10-20 00:00:00,SMTO3
41.25,2021-10-20 00:00:00,SLCE3
16.45,2021-10-20 00:00:00,RECV3
37.14,2021-10-20 00:00:00,ELET3
38,2021-10-20 00:00:00,RRRP3
36.54,2021-10-20 00:00:00,ELET6
68.69,2021-10-20 00:00:00,UNIP6
28.82,2021-10-20 00:00:00,HYPE3
21.96,2021-10-20 00:00:00,LOGN3
66.23,2021-10-21 00:00:00,UNIP6
35.57,2021-10-21 00:00:00,ELET3
28.1,2021-10-21 00:00:00,HYPE3
34.71,2021-10-21 00:00:00,ELET6
40.07,2021-10-21 00:00:00,SLCE3
15.64,2021-10-21 00:00:00,RECV3
22.64,2021-10-21 00:00:00,CPFE3
21.32,2021-10-21 00:00:00,LOGN3
35.25,2021-10-21 00:00:00,SMTO3
35.8,2021-10-21 00:00:00,RRRP3
34.82,2021-10-22 00:00:00,ELET3
22.31,2021-10-22 00:00:00,CPFE3
14.99,2021-10-22 00:00:00,RECV3
21.4,2021-10-22 00:00:00,LOGN3
35.45,2021-10-22 00:00:00,SMTO3
33.95,2021-10-22 00:00:00,RRRP3
27.52,2021-10-22 00:00:00,HYPE3
65.31,2021-10-22 00:00:00,UNIP6
33.73,2021-10-22 00:00:00,ELET6
40.16,2021-10-22 00:00:00,SLCE3
36.58,2021-10-25 00:00:00,SMTO3
38.1,2021-10-25 00:00:00,RRRP3
22.71,2021-10-25 00:00:00,CPFE3
16.06,2021-10-25 00:00:00,RECV3
40.75,2021-10-25 00:00:00,SLCE3
69.75,2021-10-25 00:00:00,UNIP6
21.8,2021-10-25 00:00:00,LOGN3
35.97,2021-10-25 00:00:00,ELET3
28.3,2021-10-25 00:00:00,HYPE3
34.73,2021-10-25 00:00:00,ELET6
39.09,2021-10-26 00:00:00,SLCE3
27.58,2021-10-26 00:00:00,HYPE3
35.51,2021-10-26 00:00:00,ELET3
36.47,2021-10-26 00:00:00,SMTO3
21.37,2021-10-26 00:00:00,LOGN3
15.69,2021-10-26 00:00:00,RECV3
70.08,2021-10-26 00:00:00,UNIP6
22.88,2021-10-26 00:00:00,CPFE3
34.54,2021-10-26 00:00:00,ELET6
37.38,2021-10-26 00:00:00,RRRP3
35.41,2021-10-27 00:00:00,SMTO3
37.84,2021-10-27 00:00:00,SLCE3
34.85,2021-10-27 00:00:00,ELET6
23.34,2021-10-27 00:00:00,CPFE3
36.49,2021-10-27 00:00:00,RRRP3
28.07,2021-10-27 00:00:00,HYPE3
14.88,2021-10-27 00:00:00,RECV3
35.7,2021-10-27 00:00:00,ELET3
66.02,2021-10-27 00:00:00,UNIP6
21.13,2021-10-27 00:00:00,LOGN3
21.1,2021-10-28 00:00:00,LOGN3
22.92,2021-10-28 00:00:00,CPFE3
37.72,2021-10-28 00:00:00,SLCE3
36.09,2021-10-28 00:00:00,SMTO3
34.2,2021-10-28 00:00:00,ELET6
35.28,2021-10-28 00:00:00,ELET3
27.6,2021-10-28 00:00:00,HYPE3
64.06,2021-10-28 00:00:00,UNIP6
34.91,2021-10-28 00:00:00,RRRP3
14.15,2021-10-28 00:00:00,RECV3
21.2,2021-10-29 00:00:00,LOGN3
32.56,2021-10-29 00:00:00,ELET6
33.21,2021-10-29 00:00:00,ELET3
27.62,2021-10-29 00:00:00,HYPE3
37.8,2021-10-29 00:00:00,SLCE3
32.34,2021-10-29 00:00:00,RRRP3
23.34,2021-10-29 00:00:00,CPFE3
60.64,2021-10-29 00:00:00,UNIP6
13.47,2021-10-29 00:00:00,RECV3
36.98,2021-10-29 00:00:00,SMTO3
21.37,2021-11-01 00:00:00,LOGN3
37.37,2021-11-01 00:00:00,SLCE3
38.13,2021-11-01 00:00:00,SMTO3
33.28,2021-11-01 00:00:00,ELET6
23.11,2021-11-01 00:00:00,CPFE3
61.58,2021-11-01 00:00:00,UNIP6
13.93,2021-11-01 00:00:00,RECV3
34.8,2021-11-01 00:00:00,RRRP3
28.39,2021-11-01 00:00:00,HYPE3
34.25,2021-11-01 00:00:00,ELET3
23.68,2021-11-03 00:00:00,CPFE3
34.57,2021-11-03 00:00:00,ELET3
38.67,2021-11-03 00:00:00,SLCE3
14.09,2021-11-03 00:00:00,RECV3
29.25,2021-11-03 00:00:00,HYPE3
37.75,2021-11-03 00:00:00,SMTO3
60.74,2021-11-03 00:00:00,UNIP6
35.56,2021-11-03 00:00:00,RRRP3
21.5,2021-11-03 00:00:00,LOGN3
33.68,2021-11-03 00:00:00,ELET6
34.55,2021-11-04 00:00:00,RRRP3
14.07,2021-11-04 00:00:00,RECV3
38.31,2021-11-04 00:00:00,SMTO3
28.65,2021-11-04 00:00:00,HYPE3
21.2,2021-11-04 00:00:00,LOGN3
32.56,2021-11-04 00:00:00,ELET3
31.74,2021-11-04 00:00:00,ELET6
59.66,2021-11-04 00:00:00,UNIP6
23.57,2021-11-04 00:00:00,CPFE3
38.83,2021-11-04 00:00:00,SLCE3
62.94,2021-11-05 00:00:00,UNIP6
33.54,2021-11-05 00:00:00,ELET3
39.53,2021-11-05 00:00:00,SLCE3
23.84,2021-11-05 00:00:00,CPFE3
21.42,2021-11-05 00:00:00,LOGN3
32.67,2021-11-05 00:00:00,ELET6
35.5,2021-11-05 00:00:00,RRRP3
38.69,2021-11-05 00:00:00,SMTO3
15.1,2021-11-05 00:00:00,RECV3
28.82,2021-11-05 00:00:00,HYPE3
34.89,2021-11-08 00:00:00,RRRP3
33.44,2021-11-08 00:00:00,ELET3
40.34,2021-11-08 00:00:00,SMTO3
28.43,2021-11-08 00:00:00,HYPE3
62.77,2021-11-08 00:00:00,UNIP6
21.19,2021-11-08 00:00:00,LOGN3
15.26,2021-11-08 00:00:00,RECV3
32.37,2021-11-08 00:00:00,ELET6
41.55,2021-11-08 00:00:00,SLCE3
23.66,2021-11-08 00:00:00,CPFE3
41.72,2021-11-09 00:00:00,SLCE3
38.91,2021-11-09 00:00:00,SMTO3
35.68,2021-11-09 00:00:00,RRRP3
29.05,2021-11-09 00:00:00,HYPE3
34.3,2021-11-09 00:00:00,ELET3
33.24,2021-11-09 00:00:00,ELET6
23.92,2021-11-09 00:00:00,CPFE3
15.34,2021-11-09 00:00:00,RECV3
66.11,2021-11-09 00:00:00,UNIP6
21.3,2021-11-09 00:00:00,LOGN3
39.41,2021-11-10 00:00:00,SMTO3
34.11,2021-11-10 00:00:00,RRRP3
65.51,2021-11-10 00:00:00,UNIP6
33.73,2021-11-10 00:00:00,ELET6
24.57,2021-11-10 00:00:00,CPFE3
21.35,2021-11-10 00:00:00,LOGN3
15.64,2021-11-10 00:00:00,RECV3
34.95,2021-11-10 00:00:00,ELET3
28.68,2021-11-10 00:00:00,HYPE3
41.7,2021-11-10 00:00:00,SLCE3
67.98,2021-11-11 00:00:00,UNIP6
41.61,2021-11-11 00:00:00,SLCE3
39.26,2021-11-11 00:00:00,SMTO3
34.04,2021-11-11 00:00:00,ELET6
16.62,2021-11-11 00:00:00,RECV3
24.87,2021-11-11 00:00:00,CPFE3
28.93,2021-11-11 00:00:00,HYPE3
33.65,2021-11-11 00:00:00,RRRP3
35.26,2021-11-11 00:00:00,ELET3
21.47,2021-11-11 00:00:00,LOGN3
74.62,2021-11-12 00:00:00,UNIP6
32,2021-11-12 00:00:00,RRRP3
33.67,2021-11-12 00:00:00,ELET6
21.27,2021-11-12 00:00:00,LOGN3
39.55,2021-11-12 00:00:00,SMTO3
15.53,2021-11-12 00:00:00,RECV3
24.16,2021-11-12 00:00:00,CPFE3
39.84,2021-11-12 00:00:00,SLCE3
34.96,2021-11-12 00:00:00,ELET3
28.95,2021-11-12 00:00:00,HYPE3
31.35,2021-11-16 00:00:00,RRRP3
21.2,2021-11-16 00:00:00,LOGN3
23.19,2021-11-16 00:00:00,CPFE3
14.88,2021-11-16 00:00:00,RECV3
75.35,2021-11-16 00:00:00,UNIP6
33.91,2021-11-16 00:00:00,ELET3
38.67,2021-11-16 00:00:00,SMTO3
37.78,2021-11-16 00:00:00,SLCE3
28.59,2021-11-16 00:00:00,HYPE3
32.76,2021-11-16 00:00:00,ELET6
30.59,2021-11-17 00:00:00,ELET6
22.32,2021-11-17 00:00:00,CPFE3
28.31,2021-11-17 00:00:00,HYPE3
74.61,2021-11-17 00:00:00,UNIP6
31.67,2021-11-17 00:00:00,ELET3
36.41,2021-11-17 00:00:00,SLCE3
37.41,2021-11-17 00:00:00,SMTO3
14.45,2021-11-17 00:00:00,RECV3
21.07,2021-11-17 00:00:00,LOGN3
30.11,2021-11-17 00:00:00,RRRP3
72.58,2021-11-18 00:00:00,UNIP6
13.9,2021-11-18 00:00:00,RECV3
20.97,2021-11-18 00:00:00,LOGN3
28.56,2021-11-18 00:00:00,HYPE3
31.93,2021-11-18 00:00:00,ELET3
22.37,2021-11-18 00:00:00,CPFE3
30.79,2021-11-18 00:00:00,ELET6
35.8,2021-11-18 00:00:00,SLCE3
29.87,2021-11-18 00:00:00,RRRP3
37.98,2021-11-18 00:00:00,SMTO3
13.47,2021-11-19 00:00:00,RECV3
75.04,2021-11-19 00:00:00,UNIP6
37.76,2021-11-19 00:00:00,SMTO3
32.43,2021-11-19 00:00:00,ELET3
29,2021-11-19 00:00:00,RRRP3
22.84,2021-11-19 00:00:00,CPFE3
35.36,2021-11-19 00:00:00,SLCE3
31.3,2021-11-19 00:00:00,ELET6
21.02,2021-11-19 00:00:00,LOGN3
28.38,2021-11-19 00:00:00,HYPE3
35.3,2021-11-22 00:00:00,SLCE3
28.26,2021-11-22 00:00:00,HYPE3
14.26,2021-11-22 00:00:00,RECV3
29.12,2021-11-22 00:00:00,RRRP3
30.52,2021-11-22 00:00:00,ELET6
31.48,2021-11-22 00:00:00,ELET3
37.28,2021-11-22 00:00:00,SMTO3
20.84,2021-11-22 00:00:00,LOGN3
22.58,2021-11-22 00:00:00,CPFE3
78.07,2021-11-22 00:00:00,UNIP6
22.68,2021-11-23 00:00:00,CPFE3
37.25,2021-11-23 00:00:00,SMTO3
35.3,2021-11-23 00:00:00,SLCE3
31.28,2021-11-23 00:00:00,ELET6
79.16,2021-11-23 00:00:00,UNIP6
14.99,2021-11-23 00:00:00,RECV3
30.68,2021-11-23 00:00:00,RRRP3
32.29,2021-11-23 00:00:00,ELET3
28.05,2021-11-23 00:00:00,HYPE3
20.93,2021-11-23 00:00:00,LOGN3
36.08,2021-11-24 00:00:00,SLCE3
21.04,2021-11-24 00:00:00,LOGN3
36.88,2021-11-24 00:00:00,SMTO3
14.32,2021-11-24 00:00:00,RECV3
29.8,2021-11-24 00:00:00,RRRP3
22.72,2021-11-24 00:00:00,CPFE3
32.2,2021-11-24 00:00:00,ELET3
31.08,2021-11-24 00:00:00,ELET6
76.37,2021-11-24 00:00:00,UNIP6
28.04,2021-11-24 00:00:00,HYPE3
29.71,2021-11-25 00:00:00,RRRP3
23.07,2021-11-25 00:00:00,CPFE3
31.8,2021-11-25 00:00:00,ELET6
28.38,2021-11-25 00:00:00,HYPE3
36.93,2021-11-25 00:00:00,SLCE3
77.22,2021-11-25 00:00:00,UNIP6
21.11,2021-11-25 00:00:00,LOGN3
14.83,2021-11-25 00:00:00,RECV3
32.99,2021-11-25 00:00:00,ELET3
37.06,2021-11-25 00:00:00,SMTO3
20.9,2021-11-26 00:00:00,LOGN3
30.97,2021-11-26 00:00:00,ELET6
27.6,2021-11-26 00:00:00,RRRP3
35.91,2021-11-26 00:00:00,SMTO3
76.46,2021-11-26 00:00:00,UNIP6
32.03,2021-11-26 00:00:00,ELET3
22.84,2021-11-26 00:00:00,CPFE3
27.4,2021-11-26 00:00:00,HYPE3
35.3,2021-11-26 00:00:00,SLCE3
14.24,2021-11-26 00:00:00,RECV3
14.57,2021-11-29 00:00:00,RECV3
26.92,2021-11-29 00:00:00,HYPE3
36.72,2021-11-29 00:00:00,SMTO3
31.07,2021-11-29 00:00:00,ELET6
23.37,2021-11-29 00:00:00,CPFE3
32.31,2021-11-29 00:00:00,ELET3
27.97,2021-11-29 00:00:00,RRRP3
20.96,2021-11-29 00:00:00,LOGN3
35.48,2021-11-29 00:00:00,SLCE3
76.4,2021-11-29 00:00:00,UNIP6
27.62,2021-11-30 00:00:00,RRRP3
13.68,2021-11-30 00:00:00,RECV3
20.65,2021-11-30 00:00:00,LOGN3
30.83,2021-11-30 00:00:00,ELET6
33.29,2021-11-30 00:00:00,SLCE3
23.42,2021-11-30 00:00:00,CPFE3
35.11,2021-11-30 00:00:00,SMTO3
26.69,2021-11-30 00:00:00,HYPE3
32.03,2021-11-30 00:00:00,ELET3
75.03,2021-11-30 00:00:00,UNIP6
34.32,2021-12-01 00:00:00,SMTO3
27.6,2021-12-01 00:00:00,RRRP3
32.13,2021-12-01 00:00:00,SLCE3
23.66,2021-12-01 00:00:00,CPFE3
20.43,2021-12-01 00:00:00,LOGN3
32.15,2021-12-01 00:00:00,ELET3
76.36,2021-12-01 00:00:00,UNIP6
26.38,2021-12-01 00:00:00,HYPE3
30.82,2021-12-01 00:00:00,ELET6
13.61,2021-12-01 00:00:00,RECV3
27.12,2021-12-02 00:00:00,HYPE3
24.45,2021-12-02 00:00:00,CPFE3
20.7,2021-12-02 00:00:00,LOGN3
77.34,2021-12-02 00:00:00,UNIP6
29.35,2021-12-02 00:00:00,RRRP3
33.87,2021-12-02 00:00:00,ELET3
32.4,2021-12-02 00:00:00,ELET6
13.91,2021-12-02 00:00:00,RECV3
35.14,2021-12-02 00:00:00,SMTO3
32.42,2021-12-02 00:00:00,SLCE3
24.74,2021-12-03 00:00:00,CPFE3
20.94,2021-12-03 00:00:00,LOGN3
27.83,2021-12-03 00:00:00,HYPE3
76.78,2021-12-03 00:00:00,UNIP6
32.73,2021-12-03 00:00:00,SLCE3
13.88,2021-12-03 00:00:00,RECV3
33.1,2021-12-03 00:00:00,ELET6
34.74,2021-12-03 00:00:00,ELET3
34.86,2021-12-03 00:00:00,SMTO3
31.22,2021-12-03 00:00:00,RRRP3
24.42,2021-12-06 00:00:00,CPFE3
33.56,2021-12-06 00:00:00,ELET6
32.36,2021-12-06 00:00:00,RRRP3
33.23,2021-12-06 00:00:00,SLCE3
21.46,2021-12-06 00:00:00,LOGN3
14.56,2021-12-06 00:00:00,RECV3
35.02,2021-12-06 00:00:00,ELET3
35.78,2021-12-06 00:00:00,SMTO3
78.56,2021-12-06 00:00:00,UNIP6
27.91,2021-12-06 00:00:00,HYPE3
14.48,2021-12-07 00:00:00,RECV3
24.13,2021-12-07 00:00:00,CPFE3
28.26,2021-12-07 00:00:00,HYPE3
33.66,2021-12-07 00:00:00,SLCE3
31.41,2021-12-07 00:00:00,RRRP3
33.24,2021-12-07 00:00:00,ELET6
34.49,2021-12-07 00:00:00,ELET3
82.03,2021-12-07 00:00:00,UNIP6
35.9,2021-12-07 00:00:00,SMTO3
21.85,2021-12-07 00:00:00,LOGN3
30.39,2021-12-08 00:00:00,RRRP3
28.51,2021-12-08 00:00:00,HYPE3
24.28,2021-12-08 00:00:00,CPFE3
33.17,2021-12-08 00:00:00,ELET6
36.55,2021-12-08 00:00:00,SMTO3
34.28,2021-12-08 00:00:00,SLCE3
80.37,2021-12-08 00:00:00,UNIP6
22.49,2021-12-08 00:00:00,LOGN3
14.7,2021-12-08 00:00:00,RECV3
34.79,2021-12-08 00:00:00,ELET3
33.83,2021-12-09 00:00:00,SLCE3
14.61,2021-12-09 00:00:00,RECV3
32.34,2021-12-09 00:00:00,ELET6
33.67,2021-12-09 00:00:00,ELET3
28.63,2021-12-09 00:00:00,HYPE3
24.13,2021-12-09 00:00:00,CPFE3
79.2,2021-12-09 00:00:00,UNIP6
22.2,2021-12-09 00:00:00,LOGN3
35.41,2021-12-09 00:00:00,SMTO3
30.11,2021-12-09 00:00:00,RRRP3
82.04,2021-12-10 00:00:00,UNIP6
34.75,2021-12-10 00:00:00,ELET3
24.11,2021-12-10 00:00:00,CPFE3
36.08,2021-12-10 00:00:00,SMTO3
22.63,2021-12-10 00:00:00,LOGN3
15.4,2021-12-10 00:00:00,RECV3
29.06,2021-12-10 00:00:00,HYPE3
30.44,2021-12-10 00:00:00,RRRP3
33.4,2021-12-10 00:00:00,ELET6
33.48,2021-12-10 00:00:00,SLCE3
22.78,2021-12-13 00:00:00,LOGN3
81.4,2021-12-13 00:00:00,UNIP6
35.34,2021-12-13 00:00:00,ELET3
34.09,2021-12-13 00:00:00,ELET6
24.58,2021-12-13 00:00:00,CPFE3
28.86,2021-12-13 00:00:00,HYPE3
30.57,2021-12-13 00:00:00,RRRP3
36.39,2021-12-13 00:00:00,SMTO3
15.65,2021-12-13 00:00:00,RECV3
33.66,2021-12-13 00:00:00,SLCE3
33.75,2021-12-14 00:00:00,SLCE3
22.9,2021-12-14 00:00:00,LOGN3
28.58,2021-12-14 00:00:00,HYPE3
33.89,2021-12-14 00:00:00,ELET3
80.93,2021-12-14 00:00:00,UNIP6
29.7,2021-12-14 00:00:00,RRRP3
37.35,2021-12-14 00:00:00,SMTO3
15.89,2021-12-14 00:00:00,RECV3
24.93,2021-12-14 00:00:00,CPFE3
32.71,2021-12-14 00:00:00,ELET6
28.94,2021-12-15 00:00:00,HYPE3
32.66,2021-12-15 00:00:00,ELET6
25.01,2021-12-15 00:00:00,CPFE3
15.66,2021-12-15 00:00:00,RECV3
33.1,2021-12-15 00:00:00,SLCE3
82.83,2021-12-15 00:00:00,UNIP6
29.5,2021-12-15 00:00:00,RRRP3
23.02,2021-12-15 00:00:00,LOGN3
36.86,2021-12-15 00:00:00,SMTO3
33.75,2021-12-15 00:00:00,ELET3
84.32,2021-12-16 00:00:00,UNIP6
31.78,2021-12-16 00:00:00,ELET6
28.85,2021-12-16 00:00:00,HYPE3
24.88,2021-12-16 00:00:00,CPFE3
16.01,2021-12-16 00:00:00,RECV3
31.67,2021-12-16 00:00:00,RRRP3
22.91,2021-12-16 00:00:00,LOGN3
32.54,2021-12-16 00:00:00,ELET3
33.26,2021-12-16 00:00:00,SLCE3
35.86,2021-12-16 00:00:00,SMTO3
32.3,2021-12-17 00:00:00,RRRP3
15.83,2021-12-17 00:00:00,RECV3
33.07,2021-12-17 00:00:00,SLCE3
22.75,2021-12-17 00:00:00,LOGN3
25.28,2021-12-17 00:00:00,CPFE3
28.99,2021-12-17 00:00:00,HYPE3
35,2021-12-17 00:00:00,SMTO3
32.13,2021-12-17 00:00:00,ELET6
33.65,2021-12-17 00:00:00,ELET3
84.95,2021-12-17 00:00:00,UNIP6
32.18,2021-12-20 00:00:00,ELET3
31.13,2021-12-20 00:00:00,ELET6
28.42,2021-12-20 00:00:00,HYPE3
15.56,2021-12-20 00:00:00,RECV3
22.75,2021-12-20 00:00:00,LOGN3
33.92,2021-12-20 00:00:00,SMTO3
32.51,2021-12-20 00:00:00,SLCE3
24.91,2021-12-20 00:00:00,CPFE3
86.77,2021-12-20 00:00:00,UNIP6
30.3,2021-12-20 00:00:00,RRRP3
22.78,2021-12-21 00:00:00,LOGN3
34.05,2021-12-21 00:00:00,SMTO3
33.87,2021-12-21 00:00:00,SLCE3
30.84,2021-12-21 00:00:00,RRRP3
31.2,2021-12-21 00:00:00,ELET6
28.25,2021-12-21 00:00:00,HYPE3
84.82,2021-12-21 00:00:00,UNIP6
15.94,2021-12-21 00:00:00,RECV3
32.33,2021-12-21 00:00:00,ELET3
24.73,2021-12-21 00:00:00,CPFE3
